block,condition,agent,seed,return,opt_frac,gap_regret,model
long_horizon,eval,tf_self_eps0.1,10011,478.19439697265625,0.141,302.79064989089966,overwrite
long_horizon,eval,tf_self_eps0.1,10012,522.6446533203125,0.119,316.12558364868164,overwrite
long_horizon,eval,tf_self_eps0.1,10013,489.6868896484375,0.115,298.02475357055664,overwrite
long_horizon,eval,tf_self_eps0.1,10014,429.39599609375,0.254,354.66134786605835,overwrite
long_horizon,eval,tf_self_eps0.1,10015,567.0860595703125,0.302,179.846182346344,overwrite
long_horizon,eval,tf_self_eps0.1,10016,469.68804931640625,0.294,219.71209621429443,overwrite
long_horizon,eval,tf_self_eps0.1,10017,471.08349609375,0.262,269.65219259262085,overwrite
long_horizon,eval,tf_self_eps0.1,10018,499.6801452636719,0.266,235.43924379348755,overwrite
long_horizon,eval,tf_self_eps0.1,10019,628.45703125,0.395,123.29793453216553,overwrite
long_horizon,eval,tf_self_eps0.1,10020,452.0297546386719,0.18,244.59809923171997,overwrite
long_horizon,eval,tf_self_eps0.1,10021,479.4622802734375,0.414,259.1001434326172,overwrite
long_horizon,eval,tf_self_eps0.1,10022,462.9359130859375,0.216,301.83956003189087,overwrite
long_horizon,eval,tf_self_eps0.1,10023,432.436767578125,0.211,276.2534980773926,overwrite
long_horizon,eval,tf_self_eps0.1,10024,518.978759765625,0.386,201.16139268875122,overwrite
long_horizon,eval,tf_self_eps0.1,10025,505.95391845703125,0.322,195.86489820480347,overwrite
long_horizon,eval,tf_self_eps0.1,10026,467.729248046875,0.205,197.54871225357056,overwrite
long_horizon,eval,tf_self_eps0.1,10027,421.21533203125,0.15,285.40581607818604,overwrite
long_horizon,eval,tf_self_eps0.1,10028,528.4676513671875,0.394,242.41630029678345,overwrite
long_horizon,eval,tf_self_eps0.1,10029,580.4791870117188,0.505,145.9204716682434,overwrite
long_horizon,eval,tf_self_eps0.1,10030,445.11383056640625,0.108,296.8491439819336,overwrite
long_horizon,eval,tf_self_eps0.1,10031,572.08935546875,0.518,172.60733461380005,overwrite
long_horizon,eval,tf_self_eps0.1,10032,502.2537536621094,0.342,102.67937135696411,overwrite
long_horizon,eval,tf_self_eps0.1,10033,574.70849609375,0.313,229.99203491210938,overwrite
long_horizon,eval,tf_self_eps0.1,10034,565.48388671875,0.407,188.51363563537598,overwrite
long_horizon,eval,tf_self_eps0.1,10035,564.65869140625,0.243,273.42455434799194,overwrite
long_horizon,eval,tf_self_eps0.1,10036,410.42156982421875,0.114,359.58738374710083,overwrite
long_horizon,eval,tf_self_eps0.1,10037,547.688232421875,0.337,149.6029224395752,overwrite
long_horizon,eval,tf_self_eps0.1,10038,599.9618530273438,0.454,102.0355896949768,overwrite
long_horizon,eval,tf_self_eps0.1,10039,547.2578125,0.355,189.15269947052002,overwrite
long_horizon,eval,tf_self_eps0.1,10040,514.5037841796875,0.221,255.65762662887573,overwrite
long_horizon,eval,tf_self_eps0.1,10041,470.8520202636719,0.151,239.8894386291504,overwrite
long_horizon,eval,tf_self_eps0.1,10042,583.2054443359375,0.172,186.39372444152832,overwrite
long_horizon,eval,tf_self_eps0.1,10043,426.65509033203125,0.172,341.5369529724121,overwrite
long_horizon,eval,tf_self_eps0.1,10044,425.5687255859375,0.243,300.2320194244385,overwrite
long_horizon,eval,tf_self_eps0.1,10045,492.54071044921875,0.272,228.94270658493042,overwrite
long_horizon,eval,tf_self_eps0.1,10046,482.61322021484375,0.305,286.0085611343384,overwrite
long_horizon,eval,tf_self_eps0.1,10047,520.175048828125,0.325,289.1398329734802,overwrite
long_horizon,eval,tf_self_eps0.1,10048,658.64013671875,0.448,121.70860624313354,overwrite
long_horizon,eval,tf_self_eps0.2,9999,620.1441650390625,0.445,110.29492521286011,overwrite
long_horizon,eval,tf_self_eps0.2,10000,566.6490478515625,0.301,248.64869022369385,overwrite
long_horizon,eval,tf_self_eps0.2,10001,462.97454833984375,0.151,267.92166662216187,overwrite
long_horizon,eval,tf_self_eps0.2,10002,583.485595703125,0.214,178.88177394866943,overwrite
long_horizon,eval,tf_self_eps0.2,10003,608.8399658203125,0.379,191.9930715560913,overwrite
long_horizon,eval,tf_self_eps0.2,10004,516.3861083984375,0.366,231.1735978126526,overwrite
long_horizon,eval,tf_self_eps0.2,10005,564.890869140625,0.433,227.76968479156494,overwrite
long_horizon,eval,tf_self_eps0.2,10006,502.29681396484375,0.283,235.3347511291504,overwrite
long_horizon,eval,tf_self_eps0.2,10007,626.0021362304688,0.356,154.06684398651123,overwrite
long_horizon,eval,tf_self_eps0.2,10008,442.1556396484375,0.202,347.57643604278564,overwrite
long_horizon,eval,tf_self_eps0.2,10009,594.19091796875,0.345,172.3746566772461,overwrite
long_horizon,eval,tf_self_eps0.2,10010,447.13372802734375,0.188,282.57453966140747,overwrite
long_horizon,eval,tf_self_eps0.2,10011,498.07501220703125,0.224,271.1890125274658,overwrite
long_horizon,eval,tf_self_eps0.2,10012,621.3336181640625,0.305,216.3052248954773,overwrite
long_horizon,eval,tf_self_eps0.2,10013,536.240966796875,0.053,255.4543251991272,overwrite
long_horizon,eval,tf_self_eps0.2,10014,440.9198913574219,0.243,340.6891436576843,overwrite
long_horizon,eval,tf_self_eps0.2,10015,570.315673828125,0.305,170.84138107299805,overwrite
long_horizon,eval,tf_self_eps0.2,10016,524.757080078125,0.46,169.84085416793823,overwrite
long_horizon,eval,tf_self_eps0.2,10017,485.91748046875,0.294,253.43261337280273,overwrite
long_horizon,eval,tf_self_eps0.2,10018,548.7567138671875,0.397,181.51106309890747,overwrite
long_horizon,eval,tf_self_eps0.2,10019,609.096923828125,0.3,146.9750280380249,overwrite
long_horizon,eval,tf_self_eps0.2,10020,531.25537109375,0.469,165.46555423736572,overwrite
long_horizon,eval,tf_self_eps0.2,10021,458.5909423828125,0.331,282.7617611885071,overwrite
long_horizon,eval,tf_self_eps0.2,10022,538.99462890625,0.26,228.59527778625488,overwrite
long_horizon,eval,tf_self_eps0.2,10023,443.52899169921875,0.176,264.84254789352417,overwrite
long_horizon,eval,tf_self_eps0.2,10024,542.4278564453125,0.375,184.37736463546753,overwrite
long_horizon,eval,tf_self_eps0.2,10025,498.5896911621094,0.297,205.37829780578613,overwrite
long_horizon,eval,tf_self_eps0.2,10026,386.4284362792969,0.12,286.5846438407898,overwrite
long_horizon,eval,tf_self_eps0.2,10027,512.5654907226562,0.366,191.63358449935913,overwrite
long_horizon,eval,tf_self_eps0.2,10028,381.4604187011719,0.155,382.2878303527832,overwrite
long_horizon,eval,tf_self_eps0.2,10029,496.2570495605469,0.341,227.09763860702515,overwrite
long_horizon,eval,tf_self_eps0.2,10030,514.8758544921875,0.11,226.17625904083252,overwrite
long_horizon,eval,tf_self_eps0.2,10031,526.20458984375,0.455,220.54754829406738,overwrite
long_horizon,eval,tf_self_eps0.2,10032,487.2913818359375,0.249,115.26223087310791,overwrite
long_horizon,eval,tf_self_eps0.2,10033,518.1536254882812,0.248,283.8137731552124,overwrite
long_horizon,eval,tf_self_eps0.2,10034,611.9121704101562,0.573,142.26618480682373,overwrite
long_horizon,eval,tf_self_eps0.2,10035,567.995849609375,0.201,270.0413851737976,overwrite
long_horizon,eval,tf_self_eps0.2,10036,455.5163269042969,0.297,307.51819038391113,overwrite
long_horizon,eval,tf_self_eps0.2,10037,586.857177734375,0.543,104.37014245986938,overwrite
long_horizon,eval,tf_self_eps0.2,10038,524.2744140625,0.124,177.81393909454346,overwrite
long_horizon,eval,tf_self_eps0.2,10039,551.498779296875,0.247,194.17784929275513,overwrite
long_horizon,eval,tf_self_eps0.2,10040,558.4633178710938,0.313,204.25028705596924,overwrite
long_horizon,eval,tf_self_eps0.2,10041,474.79833984375,0.307,238.92923021316528,overwrite
long_horizon,eval,tf_self_eps0.2,10042,603.48046875,0.324,168.49147176742554,overwrite
long_horizon,eval,tf_self_eps0.2,10043,463.0667419433594,0.262,305.012526512146,overwrite
long_horizon,eval,tf_self_eps0.2,10044,480.1966857910156,0.188,239.96674489974976,overwrite
long_horizon,eval,tf_self_eps0.2,10045,444.4847412109375,0.151,277.3449306488037,overwrite
long_horizon,eval,tf_self_eps0.2,10046,490.31280517578125,0.189,275.63873052597046,overwrite
long_horizon,eval,tf_self_eps0.2,10047,501.49981689453125,0.236,306.4754419326782,overwrite
long_horizon,eval,tf_self_eps0.2,10048,600.1143188476562,0.365,183.92135953903198,overwrite
long_horizon,eval,tf_self_eps0.3,9999,567.2627563476562,0.336,163.9697003364563,overwrite
long_horizon,eval,tf_self_eps0.3,10000,545.0343017578125,0.218,273.8226537704468,overwrite
long_horizon,eval,tf_self_eps0.3,10001,509.45147705078125,0.276,222.62531661987305,overwrite
long_horizon,eval,tf_self_eps0.3,10002,619.364013671875,0.36,149.74634075164795,overwrite
long_horizon,eval,tf_self_eps0.3,10003,576.8831787109375,0.269,222.96626901626587,overwrite
long_horizon,eval,tf_self_eps0.3,10004,505.74822998046875,0.362,240.59966611862183,overwrite
long_horizon,eval,tf_self_eps0.3,10005,497.1123352050781,0.328,298.0547499656677,overwrite
long_horizon,eval,tf_self_eps0.3,10006,500.3563232421875,0.213,229.02360677719116,overwrite
long_horizon,eval,tf_self_eps0.3,10007,635.7533569335938,0.435,152.15143203735352,overwrite
long_horizon,eval,tf_self_eps0.3,10008,477.7093811035156,0.255,314.47527742385864,overwrite
long_horizon,eval,tf_self_eps0.3,10009,512.4296875,0.252,250.56715059280396,overwrite
long_horizon,eval,tf_self_eps0.3,10010,525.9609375,0.272,204.2004895210266,overwrite
long_horizon,eval,tf_self_eps0.3,10011,532.0625,0.311,243.3083300590515,overwrite
