checkpoint,data,alpha,group,rule,n,follow_teacher,follow_teacher_sem,follow_rule,follow_rule_sem,chance,clean_n,clean_follow_teacher,clean_follow_rule,acc_teacher,acc_q_g0.9,acc_q_g0.5,acc_q_g0
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,ALL,q_g0,6887,0.537534485262088,0.006007970631604621,0.28561057064033685,0.0054430159488338065,0.3817942016359324,1916,0.3235908141962422,0.45563674321503134,0.572867628448494,0.572867628448494,0.5712151436696236,0.5659925468502847
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,ALL,most_tried,19322,0.42956215712659146,0.003561157099416859,0.42386916468274505,0.003555088635634784,0.40883880205637785,6746,0.27601541654313666,0.5600355766380077,0.572867628448494,0.572867628448494,0.5712151436696236,0.5659925468502847
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,ALL,last_astar,22683,0.35661067759996473,0.003180415413111706,0.4624608737821276,0.0033104900875009146,0.3687489896985995,0,nan,nan,0.572867628448494,0.572867628448494,0.5712151436696236,0.5659925468502847
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,task=goal,q_g0.5,1729,0.4869866975130133,0.012020578411822008,0.31289762868710236,0.011151014048691123,0.36683053788316944,590,0.2796610169491525,0.4745762711864407,0.5144541367709666,0.5144541367709666,0.5074613257149804,0.4791543465405086
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,task=goal,q_g0,4546,0.5868895732512098,0.007302920274513797,0.2512098548174219,0.006432557552762869,0.3883633963924329,733,0.3315143246930423,0.43383356070941337,0.5144541367709666,0.5144541367709666,0.5074613257149804,0.4791543465405086
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,task=goal,most_tried,9876,0.41261644390441476,0.004953858727745501,0.4519036046982584,0.005007959811962141,0.42287700823545293,3691,0.2668653481441344,0.5852072609049038,0.5144541367709666,0.5144541367709666,0.5074613257149804,0.4791543465405086
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,task=goal,last_astar,8731,0.2945825220478754,0.004878593152052989,0.5496506700263429,0.005324589693849625,0.3875272019241782,0,nan,nan,0.5144541367709666,0.5144541367709666,0.5074613257149804,0.4791543465405086
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,task=orig,q_g0.5,335,0.41194029850746267,0.02689090668992225,0.34328358208955223,0.02594137848080805,0.3398009950248756,182,0.3076923076923077,0.45054945054945056,0.613240263204695,0.613240263204695,0.6127289703005513,0.6085458304617505
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,task=orig,q_g0,1140,0.47719298245614034,0.014793308111071116,0.29210526315789476,0.013467953464446037,0.3505116959064327,531,0.3898305084745763,0.3766478342749529,0.613240263204695,0.613240263204695,0.6127289703005513,0.6085458304617505
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,task=orig,most_tried,2248,0.48576512455516013,0.010541338898147639,0.326067615658363,0.009886984274361611,0.36454626334519574,683,0.3821376281112738,0.39092240117130306,0.613240263204695,0.613240263204695,0.6127289703005513,0.6085458304617505
