checkpoint,data,alpha,group,rule,n,follow_teacher,follow_teacher_sem,follow_rule,follow_rule_sem,chance,clean_n,clean_follow_teacher,clean_follow_rule,acc_teacher,acc_q_g0.9,acc_q_g0.5,acc_q_g0
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=goal,q_g0,9781,0.5547490031694101,0.005025266358963006,0.27727226254984155,0.004526358466382546,0.38336230105987795,1971,0.4302384576357179,0.350076103500761,0.5714842445162008,0.5714842445162008,0.5636909012998144,0.5045636452994453
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=goal,most_tried,8785,0.5342060330108139,0.005322068265347625,0.32999430848036426,0.00501673993251353,0.4080724720166951,3290,0.47720364741641336,0.41003039513677814,0.5714842445162008,0.5714842445162008,0.5636909012998144,0.5045636452994453
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=goal,last_astar,8254,0.4514174945480979,0.0054774438917797996,0.369396656166707,0.005312419746164014,0.37399038849850574,0,nan,nan,0.5714842445162008,0.5714842445162008,0.5636909012998144,0.5045636452994453
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=orig,q_g0.5,1862,0.5257787325456499,0.011571833673135893,0.30021482277121375,0.010622056247530647,0.35535266738274257,1011,0.44708209693372897,0.37091988130563797,0.6143182895717156,0.6143182895717156,0.6048359785970695,0.588584588291075
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=orig,q_g0,4561,0.5329971497478623,0.007387409486630384,0.2830519622889717,0.006670323378483536,0.34983190820726445,1809,0.4483139856274185,0.3521282476506357,0.6143182895717156,0.6143182895717156,0.6048359785970695,0.588584588291075
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=orig,most_tried,3476,0.4962600690448792,0.008480431901435345,0.3135788262370541,0.007869167995436643,0.3516494054468738,1512,0.43716931216931215,0.376984126984127,0.6143182895717156,0.6143182895717156,0.6048359785970695,0.588584588291075
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=orig,last_astar,8317,0.47817722736563667,0.005477376674614196,0.3174221474089215,0.005104008139825682,0.3437637770029257,0,nan,nan,0.6143182895717156,0.6143182895717156,0.6048359785970695,0.588584588291075
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=shifted,q_g0.5,1693,0.5014766686355582,0.012151772528143688,0.34022445363260484,0.011514693732620707,0.3699547154951762,881,0.4267877412031782,0.40635641316685583,0.611527349297292,0.611527349297292,0.605526897568165,0.5904296054744436
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=shifted,q_g0,3932,0.5409460834181078,0.007946979346625107,0.30671414038657174,0.007353876225678449,0.37258392675483215,1623,0.447935921133703,0.3758471965495995,0.611527349297292,0.611527349297292,0.605526897568165,0.5904296054744436
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=shifted,most_tried,7260,0.5393939393939394,0.005849914853504652,0.3117079889807163,0.005436157371509018,0.39732552800734616,2671,0.48820666417072256,0.37663796330962185,0.611527349297292,0.611527349297292,0.605526897568165,0.5904296054744436
coconut_transformer_bootstrap-discrete.pt,bootstrap_dataset.pt:val,0.5,task=shifted,last_astar,7775,0.4797427652733119,0.005665824034155138,0.3107395498392283,0.005248554932096424,0.36596998928188634,0,nan,nan,0.611527349297292,0.611527349297292,0.605526897568165,0.5904296054744436
