checkpoint,data,alpha,group,rule,n,follow_teacher,follow_teacher_sem,follow_rule,follow_rule_sem,chance,clean_n,clean_follow_teacher,clean_follow_rule,acc_teacher,acc_q_g0.9,acc_q_g0.5,acc_q_g0
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,ALL,most_tried,19521,0.5419804313303622,0.0035660119082145587,0.312637672250397,0.0033178938432932826,0.39402865290371053,7473,0.48735447611401045,0.3792319015121103,0.6014174906450573,0.6014174906450573,0.5928271448570095,0.5675196016105107
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,ALL,last_astar,24346,0.47174073769818453,0.00319934770942447,0.3351269202333032,0.0030252427122214012,0.36110312440099673,0,nan,nan,0.6014174906450573,0.6014174906450573,0.5928271448570095,0.5675196016105107
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=goal,q_g0.5,2565,0.5212475633528265,0.009863563227975379,0.30955165692007797,0.009128270005943531,0.36760883690708257,835,0.47305389221556887,0.3652694610778443,0.5734884756708607,0.5734884756708607,0.5630624196543351,0.5027732921435091
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=goal,q_g0,9781,0.5551579593088641,0.005024809113551812,0.2759431550966159,0.0045196469884390775,0.38336230105987795,1971,0.43277524099441905,0.3450025367833587,0.5734884756708607,0.5734884756708607,0.5630624196543351,0.5027732921435091
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=goal,most_tried,8785,0.543540125213432,0.005314301935818337,0.32646556630620377,0.005002967819518599,0.4080724720166951,3290,0.4884498480243161,0.4012158054711246,0.5734884756708607,0.5734884756708607,0.5630624196543351,0.5027732921435091
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=goal,last_astar,8254,0.4492367337048704,0.005475047377350432,0.37339471771262417,0.00532413278682854,0.37399038849850574,0,nan,nan,0.5734884756708607,0.5734884756708607,0.5630624196543351,0.5027732921435091
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=orig,q_g0.5,1862,0.5300751879699248,0.011566263654441135,0.2921589688506982,0.010538714515362028,0.35535266738274257,1011,0.4698318496538081,0.34421364985163205,0.6139570586774434,0.6139570586774434,0.6039554782922809,0.5879298277302386
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=orig,q_g0,4561,0.5347511510633634,0.007385645895427753,0.2819557114667836,0.006662481683853822,0.34983190820726445,1809,0.4588170259812051,0.3416252072968491,0.6139570586774434,0.6139570586774434,0.6039554782922809,0.5879298277302386
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=orig,most_tried,3476,0.5025891829689298,0.008480555437066628,0.310126582278481,0.007845386036431215,0.3516494054468738,1512,0.4576719576719577,0.3584656084656085,0.6139570586774434,0.6139570586774434,0.6039554782922809,0.5879298277302386
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=orig,last_astar,8317,0.48779608031742216,0.005480967806619216,0.3079235301190333,0.005061918280539355,0.3437637770029257,0,nan,nan,0.6139570586774434,0.6139570586774434,0.6039554782922809,0.5879298277302386
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=shifted,q_g0.5,1693,0.5044300059066745,0.012151348556237871,0.3396337861783816,0.011509842662884089,0.3699547154951762,881,0.44835414301929627,0.3938706015891033,0.6123843102688409,0.6123843102688409,0.6063129452223041,0.5907507596531535
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=shifted,q_g0,3932,0.5445066124109867,0.007942109359691968,0.3041709053916582,0.007336744119075483,0.37258392675483215,1623,0.4540973505853358,0.36845348120764015,0.6123843102688409,0.6123843102688409,0.6063129452223041,0.5907507596531535
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=shifted,most_tried,7260,0.5589531680440771,0.005827224553972472,0.29710743801652895,0.005363310317411412,0.39732552800734616,2671,0.502807937102209,0.3639086484462748,0.6123843102688409,0.6123843102688409,0.6063129452223041,0.5907507596531535
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,task=shifted,last_astar,7775,0.47845659163987136,0.0056652137775635315,0.32360128617363343,0.005305866361584811,0.36596998928188634,0,nan,nan,0.6123843102688409,0.6123843102688409,0.6063129452223041,0.5907507596531535
