block,condition,agent,n_mdps,final_cumreward_mean,final_cumreward_sd,final_cumreward_sem,opt_frac_mean,opt_frac_sd,opt_frac_sem,gap_regret_mean,gap_regret_sd,gap_regret_sem,pre_rate_mean,pre_rate_sd,pre_rate_sem,pre_pct_opt_mean,pre_pct_opt_sd,pre_pct_opt_sem,post_rate_mean,post_rate_sd,post_rate_sem,post_pct_opt_mean,post_pct_opt_sd,post_pct_opt_sem,end_rate_mean,end_rate_sd,end_rate_sem,end_pct_opt_mean,end_pct_opt_sd,end_pct_opt_sem,model
nonstationary,transition_resample,optimal_frozen,50,111.1673713684082,7.4089878329465355,1.0477891076810237,0.9176000000000001,0.08525549170706338,0.012056947263891596,0.5375068759918213,0.7221431548373322,0.1021264643545849,0.7476444089412689,0.05865873886789663,0.008295598405868122,100.00000091552734,3.3202135820067952e-06,4.695491077649364e-07,0.7398684024810791,0.06442751419621687,0.0091114264366275,99.0652116394043,3.4529948046416563,0.4883272083528066,0.7384597146511078,0.06687680761343619,0.009457808833513772,99.58449234008789,4.7113908359789685,0.6662912817881771,overwrite
nonstationary,full_resample,tf_legacy,50,75.9253190612793,10.224534259931836,1.4459675019343958,0.2808,0.12548059086889596,0.01774563534213822,35.911459827423094,10.649477789745477,1.5060635922449106,0.5088029643893242,0.105031156601715,0.014853648613787778,68.34967018127442,14.717039183729435,2.081303641160643,0.4800912892818451,0.10365191927353229,0.014658595000263057,64.71130859375,14.0934662071473,1.9931171050994614,0.5183331614732742,0.10408612006166733,0.014720000264600422,69.94914016723632,14.951387072886522,2.114445437476589,overwrite
nonstationary,full_resample,tf_self,50,75.73397903442383,9.863308756611561,1.3948825013473378,0.2636,0.13188471568492127,0.01865131535913353,36.08577070236206,9.44197378754735,1.3352967385920724,0.5207047942280769,0.10659225766170118,0.015074421642914525,70.05251644134522,15.511641943603225,2.1936774411319035,0.5058880457282067,0.12412113275174846,0.017553378931463404,67.99858680725097,16.24218145834989,2.296991330092323,0.48212291181087497,0.11981383372311423,0.016944234861114304,64.95276115417481,16.171234802072664,2.2869579577410954,overwrite
nonstationary,full_resample,optimal,50,111.74441711425781,5.694540045387955,0.8053295763664345,1.0,0.0,0.0,0.0,0.0,0.0,0.7476444089412689,0.05865873886789663,0.008295598405868122,100.00000091552734,3.3202135820067952e-06,4.695491077649364e-07,0.7443497169017792,0.06141494812926181,0.008685385257684218,100.00000015258789,3.2661054477738945e-06,4.618970620382492e-07,0.7454500770568848,0.0645803857951663,0.009133045745481095,99.99999969482423,2.651874010488551e-06,3.75031619133764e-07,overwrite
nonstationary,full_resample,epsgreedy,50,77.75407051086425,7.654448877033252,1.0825025414391931,0.29519999999999996,0.10401499979044318,0.014709942339387938,33.84748875617981,7.427393884750714,1.0503921164901449,0.5419934266805648,0.0954276814565218,0.013495512134163265,73.08197456359864,14.913443580665893,2.1090794173463676,0.5002977114915848,0.10704202749602754,0.01513802870287959,67.4658528137207,14.838067861025099,2.0984196808474036,0.4986315929889679,0.10931452100339285,0.015459407816731672,67.03800048828126,14.187837368704956,2.0064632027566356,overwrite
nonstationary,full_resample,greedy,50,75.2090640258789,9.871939260769672,1.3961030389503897,0.2656,0.1182361678304061,0.016721119210878172,36.62539525985718,9.714523212728784,1.3738410479429297,0.5173769921064377,0.08938062720165618,0.012640329520199575,69.66916961669922,13.331920943712305,1.8854183411083854,0.5012296387553214,0.1139226441346343,0.016111094839660355,67.4520708847046,14.790553797197942,2.0917001775006208,0.4973834550380707,0.09988962565019611,0.014126526333487873,66.6686619567871,11.942452298246979,1.6889178008174615,overwrite
nonstationary,full_resample,random,50,75.60272537231445,4.809850545462028,0.6802155874380029,0.25706666666666667,0.04362611712309607,0.006169664650915957,36.426726751327514,4.405652108144677,0.623053296243582,0.5064195680618286,0.06932778970225466,0.009804430044627834,67.95104484558105,9.576246078720022,1.3542857081148023,0.5042889928817749,0.08533563109104114,0.012068280684261754,68.2539892578125,12.876543389949216,1.821018229855181,0.5066970497369766,0.07176938769592717,0.010149724144279294,68.23858345031738,9.776650189211082,1.3826271292159797,overwrite
nonstationary,full_resample,optimal_frozen,50,85.66734130859375,8.753950159153272,1.2379955039412671,0.47759999999999997,0.11866804248992237,0.016782195510951493,26.059554147720338,9.34005797173381,1.3208836656976894,0.7476444089412689,0.05865873886789663,0.008295598405868122,100.00000091552734,3.3202135820067952e-06,4.695491077649364e-07,0.4884517136216164,0.10744998741813033,0.015195722948353833,65.98154342651367,15.07365326943293,2.1317364888141594,0.486463822722435,0.10540662991742984,0.01490674855932709,65.70152397155762,14.807376241677153,2.094079230414098,overwrite
nonstationary,contrast_permute,tf_legacy,50,47.70399620056153,13.566596080502196,1.9186064172283879,0.2821333333333333,0.09520418443899342,0.013463904882829406,102.29599477767944,13.566594275580137,1.9186061619738624,0.3768000000715256,0.22559618422044428,0.03190411833441715,37.679999351501465,22.55961815414147,3.1904117955545157,0.2665999926626682,0.17489774897839214,0.024734276863376727,26.659998722076416,17.489774379048008,2.473427612969517,0.2969999957084656,0.19853288529381666,0.02807678989595775,29.699999294281007,19.853288565004384,2.807678994633588,overwrite
nonstationary,contrast_permute,tf_self,50,41.813996906280515,15.94471303051045,2.254922941589489,0.24080000000000001,0.11189272478320667,0.015824020891929098,108.18599464416504,15.94471106828827,2.254922664089367,0.3102999922633171,0.18688207368571336,0.026429116317074394,31.02999870300293,18.688207122378333,2.642911596890491,0.27989999547600747,0.19954154025875842,0.02821943524907531,27.989999084472657,19.954153661703018,2.821943473405716,0.27799999244511125,0.18409181446797132,0.02603451407424766,27.799998893737794,18.409181093510483,2.6034513574624887,overwrite
nonstationary,contrast_permute,optimal,50,150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,overwrite
nonstationary,contrast_permute,epsgreedy,50,54.58199642181396,13.499526994882599,1.9091214161784682,0.3304000000000001,0.09473352051569207,0.013397342952464157,95.41799591064454,13.499524866304123,1.9091211151520133,0.44519999489188194,0.19793825613753,0.027992696634217443,44.519998741149905,19.793825300475973,2.7992696191176822,0.31789999805390834,0.21172299198292474,0.029942152672846223,31.789999256134035,21.172298542949424,2.9942151746051193,0.41289999715983866,0.1916312681884655,0.027100753844688373,41.289999122619626,19.16312691617918,2.71007539823375,overwrite
nonstationary,contrast_permute,greedy,50,46.4309975528717,19.818458868161244,2.802753331668697,0.2732,0.13907690493941957,0.019668444517820086,103.5689962387085,19.818460892685977,2.8027536179797305,0.30649999633431435,0.1996891766096564,0.02824031418204923,30.649999198913573,19.968917241495337,2.8240313588828636,0.2855999950319529,0.19501344968462966,0.027579066538916643,28.559999103546144,19.501344472726867,2.757906583783993,0.3235999947786331,0.23944246375420736,0.033862277964922825,32.359999141693116,23.944246330614217,3.386227790155684,overwrite
nonstationary,contrast_permute,random,50,43.82799430847168,4.683854149506011,0.6623970062408899,0.25493333333333335,0.032869148945187984,0.004648399622194615,106.17199291229248,4.6838496422745735,0.6623963688221071,0.2874999899417162,0.12475383754200924,0.017642856900999922,28.749998245239258,12.475383243459897,1.7642856178703037,0.30269999101758005,0.1267458098155324,0.017924564321508688,30.26999839782715,12.67458056099206,1.7924563726745362,0.29129998713731764,0.11388684982153413,0.016106032759356147,29.12999822616577,11.38868442596042,1.6106031972780472,overwrite
nonstationary,contrast_permute,optimal_frozen,50,73.98100296020507,20.91804527945908,2.9582583332545527,0.46653333333333324,0.14679332811520532,0.020759711548640713,76.01899715423583,20.91804974839469,2.958258965257488,1.0,0.0,0.0,100.0,0.0,0.0,0.24379999421536921,0.21795562175909633,0.030823579628717446,24.37999881744385,21.795561519400348,3.082357870027311,0.23239999383687973,0.22451589346502013,0.03175134215065444,23.23999900817871,22.451589148751392,3.175134187099283,overwrite
