block,condition,agent,seed,return,opt_frac,gap_regret,model,agreement,tf_pred_true_opt,teacher_true_opt
size_sweep,2x2,optimal,10010,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10011,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10012,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10013,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10014,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10015,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10016,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10017,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10018,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10019,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10020,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10021,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10022,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10023,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10024,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10025,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10026,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10027,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10028,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10029,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10030,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10031,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10032,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10033,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10034,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10035,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10036,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10037,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10038,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10039,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10040,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10041,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10042,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10043,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10044,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10045,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10046,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10047,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10048,200.0,1.0,0.0,residual,,,
size_sweep,2x2,random,9999,110.70001220703125,0.53,89.29998207092285,residual,,,
size_sweep,2x2,random,10000,95.50000762939453,0.45,104.49997901916504,residual,,,
size_sweep,2x2,random,10001,100.25,0.475,99.75001811981201,residual,,,
size_sweep,2x2,random,10002,105.95000457763672,0.505,94.04998111724854,residual,,,
size_sweep,2x2,random,10003,102.15000915527344,0.485,97.85007858276367,residual,,,
size_sweep,2x2,random,10004,106.90000915527344,0.51,93.10001373291016,residual,,,
size_sweep,2x2,random,10005,108.80000305175781,0.52,91.2000732421875,residual,,,
size_sweep,2x2,random,10006,94.55000305175781,0.445,105.44997882843018,residual,,,
size_sweep,2x2,random,10007,107.85000610351562,0.515,92.14998149871826,residual,,,
size_sweep,2x2,random,10008,99.30001068115234,0.47,100.70001697540283,residual,,,
size_sweep,2x2,random,10009,105.95001220703125,0.505,94.05004215240479,residual,,,
size_sweep,2x2,random,10010,99.30000305175781,0.47,100.69997978210449,residual,,,
size_sweep,2x2,random,10011,92.65000915527344,0.435,107.34997844696045,residual,,,
size_sweep,2x2,random,10012,94.55000305175781,0.445,105.45002174377441,residual,,,
size_sweep,2x2,random,10013,98.35000610351562,0.465,101.6500186920166,residual,,,
size_sweep,2x2,random,10014,105.00000762939453,0.5,94.99998092651367,residual,,,
size_sweep,2x2,random,10015,106.9000015258789,0.51,93.0999813079834,residual,,,
size_sweep,2x2,random,10016,97.4000015258789,0.46,102.59997940063477,residual,,,
size_sweep,2x2,random,10017,101.20000457763672,0.48,98.79998016357422,residual,,,
size_sweep,2x2,random,10018,96.45000457763672,0.455,103.5499792098999,residual,,,
size_sweep,2x2,random,10019,110.69999694824219,0.53,89.29998207092285,residual,,,
size_sweep,2x2,random,10020,114.50000762939453,0.55,85.50000381469727,residual,,,
size_sweep,2x2,random,10021,100.25001525878906,0.475,99.75002098083496,residual,,,
size_sweep,2x2,random,10022,96.45000457763672,0.455,103.5499792098999,residual,,,
size_sweep,2x2,random,10023,93.60000610351562,0.44,106.39997863769531,residual,,,
size_sweep,2x2,random,10024,107.85000610351562,0.515,92.15002727508545,residual,,,
size_sweep,2x2,random,10025,104.05000305175781,0.495,95.94998073577881,residual,,,
size_sweep,2x2,random,10026,105.0,0.5,94.99998092651367,residual,,,
size_sweep,2x2,random,10027,105.95000457763672,0.505,94.05001831054688,residual,,,
size_sweep,2x2,random,10028,112.60000610351562,0.54,87.4000654220581,residual,,,
size_sweep,2x2,random,10029,98.35000610351562,0.465,101.64997959136963,residual,,,
size_sweep,2x2,random,10030,109.75000762939453,0.525,90.24998188018799,residual,,,
size_sweep,2x2,random,10031,103.10000610351562,0.49,96.89998054504395,residual,,,
size_sweep,2x2,random,10032,101.20000457763672,0.48,98.80007934570312,residual,,,
size_sweep,2x2,random,10033,100.25,0.475,99.75003337860107,residual,,,
size_sweep,2x2,random,10034,113.55000305175781,0.545,86.44998264312744,residual,,,
size_sweep,2x2,random,10035,106.9000015258789,0.51,93.1000747680664,residual,,,
size_sweep,2x2,random,10036,117.35000610351562,0.565,82.6499834060669,residual,,,
size_sweep,2x2,random,10037,116.40000915527344,0.56,83.59997081756592,residual,,,
size_sweep,2x2,random,10038,105.95000457763672,0.505,94.05007553100586,residual,,,
size_sweep,2x2,random,10039,104.05000305175781,0.495,95.95003604888916,residual,,,
size_sweep,2x2,random,10040,106.90000915527344,0.51,93.09995651245117,residual,,,
size_sweep,2x2,random,10041,109.75000762939453,0.525,90.25007247924805,residual,,,
size_sweep,2x2,random,10042,98.35000610351562,0.465,101.64997959136963,residual,,,
size_sweep,2x2,random,10043,105.95000457763672,0.505,94.04998111724854,residual,,,
size_sweep,2x2,random,10044,106.9000015258789,0.51,93.0999813079834,residual,,,
size_sweep,2x2,random,10045,114.50000762939453,0.55,85.4999828338623,residual,,,
size_sweep,2x2,random,10046,112.5999984741211,0.54,87.39998245239258,residual,,,
size_sweep,2x2,random,10047,84.10000610351562,0.39,115.89997673034668,residual,,,
size_sweep,2x2,random,10048,102.15000915527344,0.485,97.84998035430908,residual,,,
size_sweep_teacher_forced,2x2,tf,9999,,,,residual,0.98,0.68,0.66
size_sweep_teacher_forced,2x2,tf,10000,,,,residual,0.98,0.0,0.02
size_sweep_teacher_forced,2x2,tf,10001,,,,residual,0.98,0.34,0.32
size_sweep_teacher_forced,2x2,tf,10002,,,,residual,1.0,0.0,0.0
size_sweep_teacher_forced,2x2,tf,10003,,,,residual,1.0,0.44,0.44
size_sweep_teacher_forced,2x2,tf,10004,,,,residual,1.0,0.28,0.28
size_sweep_teacher_forced,2x2,tf,10005,,,,residual,0.98,0.98,1.0
size_sweep_teacher_forced,2x2,tf,10006,,,,residual,0.98,0.02,0.0
size_sweep_teacher_forced,2x2,tf,10007,,,,residual,1.0,0.32,0.32
size_sweep_teacher_forced,2x2,tf,10008,,,,residual,0.98,0.12,0.14
size_sweep_teacher_forced,2x2,tf,10009,,,,residual,0.98,0.0,0.02
size_sweep_teacher_forced,2x2,tf,10010,,,,residual,1.0,0.82,0.82
size_sweep_teacher_forced,2x2,tf,10011,,,,residual,1.0,0.06,0.06
size_sweep_teacher_forced,2x2,tf,10012,,,,residual,1.0,0.38,0.38
size_sweep_teacher_forced,2x2,tf,10013,,,,residual,1.0,0.62,0.62
size_sweep_teacher_forced,2x2,tf,10014,,,,residual,1.0,0.26,0.26
size_sweep_teacher_forced,2x2,tf,10015,,,,residual,0.96,0.04,0.0
size_sweep_teacher_forced,2x2,tf,10016,,,,residual,1.0,0.14,0.14
size_sweep_teacher_forced,2x2,tf,10017,,,,residual,1.0,0.98,0.98
size_sweep_teacher_forced,2x2,tf,10018,,,,residual,0.98,0.24,0.26
size_sweep_teacher_forced,2x2,tf,10019,,,,residual,1.0,0.96,0.96
size_sweep_teacher_forced,2x2,tf,10020,,,,residual,1.0,0.66,0.66
size_sweep_teacher_forced,2x2,tf,10021,,,,residual,1.0,0.98,0.98
size_sweep_teacher_forced,2x2,tf,10022,,,,residual,1.0,0.14,0.14
size_sweep_teacher_forced,2x2,tf,10023,,,,residual,0.96,0.7,0.74
size_sweep_teacher_forced,2x2,tf,10024,,,,residual,0.96,0.94,0.94
size_sweep_teacher_forced,2x2,tf,10025,,,,residual,0.98,0.26,0.28
size_sweep_teacher_forced,2x2,tf,10026,,,,residual,0.98,0.84,0.86
size_sweep_teacher_forced,2x2,tf,10027,,,,residual,0.98,0.04,0.06
size_sweep_teacher_forced,2x2,tf,10028,,,,residual,1.0,0.0,0.0
size_sweep_teacher_forced,2x2,tf,10029,,,,residual,0.98,0.16,0.14
size_sweep_teacher_forced,2x2,tf,10030,,,,residual,1.0,0.5,0.5
size_sweep_teacher_forced,2x2,tf,10031,,,,residual,0.98,0.18,0.16
size_sweep_teacher_forced,2x2,tf,10032,,,,residual,0.96,0.24,0.24
size_sweep_teacher_forced,2x2,tf,10033,,,,residual,0.98,0.46,0.48
size_sweep_teacher_forced,2x2,tf,10034,,,,residual,1.0,0.68,0.68
size_sweep_teacher_forced,2x2,tf,10035,,,,residual,0.98,0.02,0.0
size_sweep_teacher_forced,2x2,tf,10036,,,,residual,0.98,0.48,0.46
size_sweep_teacher_forced,2x2,tf,10037,,,,residual,1.0,0.68,0.68
size_sweep_teacher_forced,2x2,tf,10038,,,,residual,0.98,0.34,0.36
size_sweep_teacher_forced,2x2,tf,10039,,,,residual,0.98,0.5,0.48
size_sweep_teacher_forced,2x2,tf,10040,,,,residual,1.0,0.02,0.02
size_sweep_teacher_forced,2x2,tf,10041,,,,residual,0.98,0.98,1.0
size_sweep_teacher_forced,2x2,tf,10042,,,,residual,0.98,0.18,0.2
size_sweep_teacher_forced,2x2,tf,10043,,,,residual,0.98,0.48,0.5
size_sweep_teacher_forced,2x2,tf,10044,,,,residual,1.0,0.52,0.52
size_sweep_teacher_forced,2x2,tf,10045,,,,residual,0.98,0.18,0.16
size_sweep_teacher_forced,2x2,tf,10046,,,,residual,1.0,1.0,1.0
size_sweep_teacher_forced,2x2,tf,10047,,,,residual,0.98,0.58,0.6
size_sweep_teacher_forced,2x2,tf,10048,,,,residual,0.98,1.0,0.98
size_sweep,2x3,tf_legacy,9999,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x3,tf_legacy,10000,147.75,0.725,52.25004196166992,residual,,,
size_sweep,2x3,tf_legacy,10001,10.000001907348633,0.0,190.00014686584473,residual,,,
size_sweep,2x3,tf_legacy,10002,89.80000305175781,0.42,110.19997787475586,residual,,,
size_sweep,2x3,tf_legacy,10003,10.000001907348633,0.0,190.00015258789062,residual,,,
size_sweep,2x3,tf_legacy,10004,98.35000610351562,0.465,101.64997959136963,residual,,,
size_sweep,2x3,tf_legacy,10005,26.14999771118164,0.085,173.84996509552002,residual,,,
size_sweep,2x3,tf_legacy,10006,62.25,0.275,137.74997234344482,residual,,,
size_sweep,2x3,tf_legacy,10007,10.000001907348633,0.0,189.99996185302734,residual,,,
