block,condition,agent,n_mdps,return_mean,return_sd,return_sem,pct_opt_mean,pct_opt_sd,pct_opt_sem,opt_frac_mean,opt_frac_sd,opt_frac_sem,gap_regret_mean,gap_regret_sd,gap_regret_sem,return_regret_mean,return_regret_sd,return_regret_sem,model
reward_intervention,contrast/zeroed,greedy,50,57.76599784851074,5.680709647425864,0.803373662729334,28.882998962402343,2.8403548739671693,0.4016868384716894,0.2514,0.029898467642120705,0.004228281843366023,142.23399652481078,5.680710312804612,0.8033737568280989,142.23400024414062,5.680710467638494,0.8033737787249164,residual
reward_intervention,contrast/zeroed,random,50,56.91099739074707,5.400985750065054,0.7638147297925822,28.455498809814454,2.700492757679247,0.3819073483000311,0.2469,0.028426238238785012,0.004020077164453844,143.08899839401246,5.400988776508272,0.7638151577962867,143.0890020751953,5.400985220676454,0.7638146549257285,residual
reward_intervention,contrast/constant,tf_legacy,50,58.5449995803833,25.956046032423448,3.6707392324633603,29.272499504089357,12.978022627628693,1.835369561277741,0.2555,0.1366107609231425,0.019319679086361657,141.4549955368042,25.95604595437478,3.670739221425612,141.45500091552734,25.956046461681595,3.6707392931696297,residual
reward_intervention,contrast/constant,tf_self,50,54.45999965667725,34.65527735982785,4.900996325006981,27.229999828338624,17.327638519321617,2.4504981397923085,0.234,0.18239618238038532,0.025794715484741746,145.53999544143676,34.6552776855165,4.900996371066312,145.54000106811523,34.65527794478963,4.90099640773307,residual
reward_intervention,contrast/constant,optimal,50,200.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residual
reward_intervention,contrast/constant,epsgreedy,50,55.466999492645265,24.52489907396925,3.4683444886238672,27.733499822616576,12.26244953439117,1.7341722439451637,0.23930000000000004,0.1290784052189891,0.01825444312701845,144.5329986190796,24.524901538427734,3.4683448371509282,144.53300048828126,24.524899061258733,3.4683444868263287,residual
reward_intervention,contrast/constant,greedy,50,59.722999572753906,28.147295500765605,3.9806287041305914,29.86149974822998,14.073647537997951,1.990314322029542,0.26170000000000004,0.14814364926086615,0.020950675796415984,140.27699836730957,28.147297032179644,3.9806289207052417,140.27700164794922,28.14729632171762,3.9806288202307387,residual
reward_intervention,contrast/constant,random,50,56.91099739074707,5.400985750065054,0.7638147297925822,28.455498809814454,2.700492757679247,0.3819073483000311,0.2469,0.028426238238785012,0.004020077164453844,143.08899839401246,5.400988776508272,0.7638151577962867,143.0890020751953,5.400985220676454,0.7638146549257285,residual
reward_intervention,contrast/decorrelated,tf_legacy,50,63.35199974060058,28.069811367797236,3.9696707929593327,31.675999755859376,14.03490554752122,1.9848353771929896,0.2808,0.14773583705729768,0.020893002441497204,136.64799503326415,28.06980598106797,3.969670031160774,136.64800033569335,28.069811470976255,3.9696708075510494,residual
reward_intervention,contrast/decorrelated,tf_self,50,57.04400035858154,36.81348156198758,5.2062124903134706,28.522000064849852,18.40674032651699,2.6031061808840095,0.2476,0.19375515793002723,0.027401117212438545,142.95599744796752,36.813475669699216,5.206211657018058,142.95600067138673,36.81348180310844,5.206212524413109,residual
