construction,sweep,beta,beta_max,sigma,dim,rho,T,max_pred_err_mean,w_linf_mean,w_l1_mean,max_w_linf_mean,decision_agree_mean,regret_diff_mean,max_cos_mean,diverged_mean,max_pred_err_sem,w_linf_sem,w_l1_sem,max_w_linf_sem,decision_agree_sem,regret_diff_sem,n
mwu,beta_x_dim,20.0,,,32.0,,500,1.0400796312060698,0.7253586737628231,1.4507177958869322,0.8587118268963462,0.6935273702415214,72.6,0.4685909083126097,0.0,0.05043456668060391,0.08829307580161118,0.17658607827315498,0.04284152233408615,0.04298453986725065,15.15349534109644,20
mwu,beta_x_dim,20.0,,,64.0,,100,0.7943244858572471,0.48916805283222586,1.019175819015325,0.5813215803960761,0.792075026511698,9.1,0.33225016350453335,0.0,0.05670896343428645,0.06935699073066504,0.14174625640659338,0.05364513244799848,0.03927501843904134,2.927096639477779,20
mwu,beta_x_dim,20.0,,,64.0,,500,0.8620989342049169,0.528068344802298,1.0568386560324154,0.6988171927301966,0.7607905867815079,58.4,0.33225016350453335,0.0,0.060512216602778994,0.10588646533969792,0.2119365317218394,0.07048651264163157,0.0506859237817398,17.242908534723547,20
mwu,beta_x_dim,20.0,,,128.0,,100,0.6902159125213649,0.40217961547892694,0.8114923416087458,0.45226654819636947,0.7976547114315892,9.65,0.23721008257877205,0.0,0.04715431162499356,0.05675133779728644,0.11360065491310924,0.04804799598353627,0.03194425948194995,2.7798854576933087,20
mwu,beta_x_dim,20.0,,,128.0,,500,0.8660457563157842,0.4071604683802718,0.8143307321950657,0.6009448448185223,0.7463937246273433,55.15,0.23721008257877205,0.0,0.062017718187169016,0.0967754065598036,0.19355378258973888,0.07063176696529168,0.042255713387280444,14.538926877071845,20
mwu,beta_x_dim,20.0,,,256.0,,100,0.5706721887909778,0.36846083631097903,0.7483444669822824,0.3927595430364034,0.8282632521299679,8.45,0.16269360089398413,0.0,0.05810819350964806,0.056666375217703145,0.11434738681929468,0.05049055413501681,0.03552314508563803,2.563380785726455,20
mwu,beta_x_dim,20.0,,,256.0,,500,0.7364847381761381,0.4921948316263947,0.9843900447083402,0.5915477600770247,0.790898636468755,54.65,0.16269360089398413,0.0,0.07538712454791394,0.10039055053154089,0.20078118897320116,0.0853438526690503,0.044616447406469445,15.10337623461094,20
mwu,beta_x_dim,20.0,,,512.0,,100,0.38665155328386047,0.21504908205810014,0.4516070098184345,0.2376883778387071,0.8723237317419938,3.9,0.12010095499453584,0.0,0.045138128618373734,0.03614604168382978,0.07250139085508585,0.033869683271766884,0.028855751724706148,1.38772816995412,20
mwu,beta_x_dim,20.0,,,512.0,,500,0.5479337190537444,0.2634758098641795,0.5269529825609686,0.39783955575335284,0.8536653940916994,23.2,0.12010095499453584,0.0,0.06471831837159218,0.07598110877912878,0.1519625662398931,0.06608792269551172,0.03867575264470895,8.90434547965501,20
mwu,beta_x_dim,20.0,,,1024.0,,100,0.28571296114637346,0.15026952946171251,0.309343886795186,0.16357979136014916,0.9233354850843805,3.1,0.08310998156126659,0.0,0.031763438754907086,0.023269267662679134,0.04617149025649297,0.022163202446352663,0.020873247409661948,1.7813359859209161,20
