construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
q,beta_route,7,0.0,2.0,,,,,100,0.5158720998439557,0.5158720998439557,0.9948186528497409,0.946236559139785,,,,,,
q,beta_route,7,0.0,2.0,,,,,500,1.7433593504719975,1.74196674261315,0.998992950654582,0.9898580121703854,,,,,,
q,beta_route,16,0.0,2.0,,,,,100,0.3895097094879756,0.37351960545768126,0.9982425307557118,0.9787234042553191,,,,,,
q,beta_route,16,0.0,2.0,,,,,500,1.4597993004630405,1.4597993004630405,0.9996631862579993,0.9959514170040485,,,,,,
q,beta_route,17,0.0,2.0,,,,,100,0.3668203235732198,0.3668203235732198,0.9964539007092199,0.9787234042553191,,,,,,
q,beta_route,17,0.0,2.0,,,,,500,1.9388556977956548,1.9388556977956548,0.9932523616734144,0.9858299595141701,,,,,,
q,beta_route,18,0.0,2.0,,,,,100,0.4098941218549004,0.4098941218549004,1.0,0.8172043010752689,,,,,,
q,beta_route,18,0.0,2.0,,,,,500,2.101031404289656,2.101031404289656,1.0,0.9087221095334685,,,,,,
q,beta_route,19,0.0,2.0,,,,,100,0.34918822464666427,0.3478470460803705,1.0,1.0,,,,,,
q,beta_route,19,0.0,2.0,,,,,500,1.6389805208150494,1.6371301952076351,1.0,1.0,,,,,,
q,beta_route,0,0.0,5.0,,,,,100,0.08583611252640666,0.08547398100033005,1.0,1.0,,,,,,
q,beta_route,0,0.0,5.0,,,,,500,0.7193506606549145,0.7193506606549145,1.0,1.0,,,,,,
q,beta_route,1,0.0,5.0,,,,,100,0.08769399447611892,0.08769399447611892,1.0,1.0,,,,,,
q,beta_route,1,0.0,5.0,,,,,500,0.827399406209441,0.827399406209441,1.0,1.0,,,,,,
q,beta_route,2,0.0,5.0,,,,,100,0.09507039718416,0.09507039718416,1.0,1.0,,,,,,
q,beta_route,2,0.0,5.0,,,,,500,0.8605259198328525,0.8605259198328525,1.0,1.0,,,,,,
q,beta_route,3,0.0,5.0,,,,,100,0.05540671937159436,0.05540671937159436,0.9964664310954063,0.9893617021276596,,,,,,
q,beta_route,3,0.0,5.0,,,,,500,0.4700326582424239,0.4700326582424239,0.9993256911665542,0.9979757085020243,,,,,,
q,beta_route,8,0.0,1.0,,,,,100,0.4001313134748563,0.4001313134748563,1.0,0.9021739130434783,,,,,,
q,beta_route,8,0.0,1.0,,,,,500,1.362295228166293,1.362295228166293,1.0,0.9512195121951219,,,,,,
q,beta_route,9,0.0,1.0,,,,,100,0.38454313146105173,0.38454313146105173,0.9964973730297724,0.8804347826086957,,,,,,
q,beta_route,9,0.0,1.0,,,,,500,1.231763274996497,1.231763274996497,0.999326825984517,0.9715447154471545,,,,,,
q,beta_route,10,0.0,1.0,,,,,100,0.8923574726171006,0.8923574726171006,0.9822380106571936,0.8315789473684211,,,,,,
q,beta_route,10,0.0,1.0,,,,,500,2.362724460466906,2.352542835390186,0.9966250421869727,0.9333333333333333,,,,,,
q,beta_route,11,0.0,1.0,,,,,100,0.5230553066380321,0.5230553066380321,0.9710144927536232,0.8105263157894737,,,,,,
q,beta_route,11,0.0,1.0,,,,,500,1.5897215693046314,1.5897215693046314,0.994579945799458,0.8505050505050505,,,,,,
q,beta_route,16,0.0,1.0,,,,,100,0.6102599473900108,0.6064148533955654,0.9964850615114236,0.9468085106382979,,,,,,
q,beta_route,16,0.0,1.0,,,,,500,1.6139252561815376,1.6139252561815376,0.9993263725159987,0.9898785425101214,,,,,,
q,beta_route,17,0.0,1.0,,,,,100,0.5647520491675564,0.5647520491675564,0.9964539007092199,0.8617021276595744,,,,,,
q,beta_route,17,0.0,1.0,,,,,500,2.373032131124303,2.373032131124303,0.979757085020243,0.8299595141700404,,,,,,
q,beta_route,18,0.0,1.0,,,,,100,0.6479377061471525,0.6479377061471525,0.9702276707530648,0.7526881720430108,,,,,,
q,beta_route,18,0.0,1.0,,,,,500,2.3678294648648617,2.3678294648648617,0.9942780208683945,0.7991886409736308,,,,,,
q,beta_route,19,0.0,1.0,,,,,100,0.5647370612587663,0.5647370612587663,1.0,0.9787234042553191,,,,,,
q,beta_route,19,0.0,1.0,,,,,500,1.7531047948250726,1.7501362509776683,1.0,0.9959514170040485,,,,,,
q,beta_route,0,0.0,1.0,,,,,100,0.629867946651076,0.629867946651076,1.0,0.7553191489361702,,,,,,
q,beta_route,0,0.0,1.0,,,,,500,1.9764958735205287,1.969091728181457,1.0,0.819838056680162,,,,,,
q,beta_route,1,0.0,1.0,,,,,100,0.6408639491908925,0.6408639491908925,1.0,0.8817204301075269,,,,,,
q,beta_route,1,0.0,1.0,,,,,500,2.20628556618181,2.20628556618181,1.0,0.8722109533468559,,,,,,
q,beta_route,2,0.0,1.0,,,,,100,0.6393214350432819,0.6393214350432819,1.0,0.9032258064516129,,,,,,
q,beta_route,2,0.0,1.0,,,,,500,2.2225221968819158,2.2225221968819158,1.0,0.9452332657200812,,,,,,
q,beta_route,3,0.0,1.0,,,,,100,0.3706952457310452,0.3706952457310452,0.9381625441696113,0.776595744680851,,,,,,
q,beta_route,3,0.0,1.0,,,,,500,1.4746277689722982,1.4746277689722982,0.98583951449764,0.9129554655870445,,,,,,
q,beta_route,12,0.0,1.0,,,,,100,0.6009463775255036,0.6009463775255036,1.0,0.946236559139785,,,,,,
q,beta_route,12,0.0,1.0,,,,,500,1.8290412581046749,1.8290412581046749,1.0,0.9898580121703854,,,,,,
q,beta_route,13,0.0,1.0,,,,,100,0.7568791517241859,0.7276461731759498,0.8984509466437177,0.9368421052631579,,,,,,
q,beta_route,13,0.0,1.0,,,,,500,2.4593349865596466,2.4593349865596466,0.9734988258973499,0.9292929292929293,,,,,,
q,beta_route,14,0.0,1.0,,,,,100,0.6371380322533654,0.6286389991628998,0.9964973730297724,0.8387096774193549,,,,,,
q,beta_route,14,0.0,1.0,,,,,500,1.997758570761707,1.997758570761707,0.999326825984517,0.9675456389452333,,,,,,
q,beta_route,15,0.0,1.0,,,,,100,0.623553299076233,0.6221350247375388,1.0,0.8526315789473684,,,,,,
q,beta_route,15,0.0,1.0,,,,,500,1.7355692259632047,1.7343848972455718,1.0,0.9616161616161616,,,,,,
q,beta_route,12,0.0,5.0,,,,,100,0.09341009052216553,0.09341009052216553,1.0,1.0,,,,,,
q,beta_route,12,0.0,5.0,,,,,500,0.6419673051788561,0.635462563260802,1.0,1.0,,,,,,
q,beta_route,13,0.0,5.0,,,,,100,0.10716608632020197,0.10340299398583297,0.9845094664371773,1.0,,,,,,
q,beta_route,13,0.0,5.0,,,,,500,0.8738275549131389,0.8716236426412229,0.9902717208990272,0.997979797979798,,,,,,
q,beta_route,14,0.0,5.0,,,,,100,0.1016452023213058,0.0962873985405075,1.0,1.0,,,,,,
q,beta_route,14,0.0,5.0,,,,,500,0.7621574674174152,0.7621574674174152,1.0,1.0,,,,,,
q,beta_route,15,0.0,5.0,,,,,100,0.08410819782993956,0.08410819782993956,1.0,1.0,,,,,,
q,beta_route,15,0.0,5.0,,,,,500,0.5670947444383092,0.5662901971528838,1.0,1.0,,,,,,
q,beta_route,4,0.0,5.0,,,,,100,0.14221235892768802,0.12716097005226246,1.0,1.0,,,,,,
q,beta_route,4,0.0,5.0,,,,,500,0.8524835916116875,0.7451897875218543,1.0,1.0,,,,,,
q,beta_route,5,0.0,5.0,,,,,100,0.0777141893545506,0.07728659528780468,1.0,1.0,,,,,,
q,beta_route,5,0.0,5.0,,,,,500,0.7443863899798648,0.7443863899798648,1.0,1.0,,,,,,
q,beta_route,6,0.0,5.0,,,,,100,0.1048614060794053,0.09429407245092492,1.0,1.0,,,,,,
q,beta_route,6,0.0,5.0,,,,,500,0.6384885193863465,0.6384885193863465,1.0,1.0,,,,,,
q,beta_route,7,0.0,5.0,,,,,100,0.13265392255406816,0.13265392255406816,1.0,0.989247311827957,,,,,,
q,beta_route,7,0.0,5.0,,,,,500,0.8670919593540249,0.8654072109742574,1.0,0.9979716024340771,,,,,,
q,beta_route,8,0.0,5.0,,,,,100,0.07476183728073771,0.07476183728073771,1.0,1.0,,,,,,
q,beta_route,8,0.0,5.0,,,,,500,0.5064621181151998,0.5064621181151998,0.9969635627530364,1.0,,,,,,
q,beta_route,9,0.0,5.0,,,,,100,0.04915395138559475,0.04915395138559475,1.0,1.0,,,,,,
q,beta_route,9,0.0,5.0,,,,,500,0.45344330189068205,0.45344330189068205,1.0,1.0,,,,,,
q,beta_route,10,0.0,5.0,,,,,100,0.12783015030292977,0.12783015030292977,0.9964476021314387,0.9789473684210527,,,,,,
q,beta_route,10,0.0,5.0,,,,,500,0.8107018459995055,0.8107018459995055,0.9993250084373946,0.9959595959595959,,,,,,
q,beta_route,11,0.0,5.0,,,,,100,0.06832223318287489,0.06832223318287489,1.0,1.0,,,,,,
q,beta_route,11,0.0,5.0,,,,,500,0.5309713678952557,0.5309713678952557,1.0,1.0,,,,,,
q,beta_route,0,0.0,10.0,,,,,100,0.0006778457164003937,0.0006717219668738172,1.0,1.0,,,,,,
q,beta_route,0,0.0,10.0,,,,,500,0.006618582864124534,0.006618582864124534,1.0,1.0,,,,,,
q,beta_route,1,0.0,10.0,,,,,100,0.0006850401953988339,0.0006850401953988339,1.0,1.0,,,,,,
q,beta_route,1,0.0,10.0,,,,,500,0.007602729921119877,0.007602729921119877,1.0,1.0,,,,,,
q,beta_route,2,0.0,10.0,,,,,100,0.0007483746863025109,0.0007483746863025109,1.0,1.0,,,,,,
q,beta_route,2,0.0,10.0,,,,,500,0.007981326978666825,0.007981326978666825,1.0,1.0,,,,,,
q,beta_route,3,0.0,10.0,,,,,100,0.0004245959737119165,0.0004245959737119165,1.0,1.0,,,,,,
q,beta_route,3,0.0,10.0,,,,,500,0.004236092587673657,0.004236092587673657,1.0,1.0,,,,,,
q,beta_route,16,0.0,5.0,,,,,100,0.07117314176181377,0.065325931564852,1.0,1.0,,,,,,
q,beta_route,16,0.0,5.0,,,,,500,0.5808394428557715,0.579301504976317,1.0,1.0,,,,,,
q,beta_route,17,0.0,5.0,,,,,100,0.07877586400018355,0.06984486948470936,1.0,0.9893617021276596,,,,,,
q,beta_route,17,0.0,5.0,,,,,500,0.7995275557854313,0.7995275557854313,1.0,0.9979757085020243,,,,,,
q,beta_route,18,0.0,5.0,,,,,100,0.07346370870835506,0.06940673376514095,1.0,1.0,,,,,,
q,beta_route,18,0.0,5.0,,,,,500,0.764638808509762,0.764638808509762,1.0,1.0,,,,,,
q,beta_route,19,0.0,5.0,,,,,100,0.06574713771128449,0.06530899475487145,1.0,1.0,,,,,,
