construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
q,beta_route,11,0.0,5.0,,,,,100,1.1344444340698665,1.1344444340698665,0.5,0.08602150537634409,,,,,,
q,beta_route,11,0.0,5.0,,,,,500,3.014612213420889,2.9862968616822023,0.5,0.10344827586206896,,,,,,
q,beta_route,0,0.0,10.0,,,,,100,1.1639951391756052,1.1639951391756052,0.6890034364261168,0.3829787234042553,,,,,,
q,beta_route,0,0.0,10.0,,,,,500,2.965864654894948,2.965864654894948,0.6710261569416499,0.3562753036437247,,,,,,
q,beta_route,1,0.0,10.0,,,,,100,0.9715862488965988,0.9715862488965988,0.506398537477148,0.3225806451612903,,,,,,
q,beta_route,1,0.0,10.0,,,,,500,3.71561555957267,3.7139434585889792,0.501187648456057,0.3204868154158215,,,,,,
q,beta_route,2,0.0,10.0,,,,,100,1.0021787480874955,1.0021787480874955,0.6972318339100346,0.28421052631578947,,,,,,
q,beta_route,2,0.0,10.0,,,,,500,3.1479385790613477,3.1479385790613477,0.6725990597716588,0.30505050505050507,,,,,,
q,beta_route,3,0.0,10.0,,,,,100,0.8851561801429437,0.8851561801429437,0.38312829525483305,0.23655913978494625,,,,,,
q,beta_route,3,0.0,10.0,,,,,500,2.5519488890909785,2.5519488890909785,0.34287638935668574,0.2535496957403651,,,,,,
q,beta_route,12,0.0,5.0,,,,,100,0.897275661241777,0.897275661241777,0.7130281690140845,0.0,,,,,,
q,beta_route,12,0.0,5.0,,,,,500,2.6438521138882045,2.6438521138882045,0.6755390835579514,0.0,,,,,,
q,beta_route,13,0.0,5.0,,,,,100,1.3763313157294355,1.3763313157294355,1.0,0.0,,,,,,
q,beta_route,13,0.0,5.0,,,,,500,3.754664017766418,3.754664017766418,1.0,0.0,,,,,,
q,beta_route,14,0.0,5.0,,,,,100,0.4174522684053931,0.4174522684053931,0.8250883392226148,0.0,,,,,,
q,beta_route,14,0.0,5.0,,,,,500,2.5279643683666406,2.5279643683666406,0.727242076871207,0.0,,,,,,
q,beta_route,15,0.0,5.0,,,,,100,0.7726799883701265,0.7726799883701265,1.0,0.0,,,,,,
q,beta_route,15,0.0,5.0,,,,,500,2.3186651720104856,2.3186651720104856,1.0,0.0,,,,,,
q,beta_route,4,0.0,10.0,,,,,100,1.2324099949129392,1.2164193329977695,0.8299445471349353,0.35789473684210527,,,,,,
q,beta_route,4,0.0,10.0,,,,,500,3.135146782984994,3.135146782984994,0.8327099625977559,0.32323232323232326,,,,,,
q,beta_route,5,0.0,10.0,,,,,100,1.153142785359946,1.153142785359946,0.7954545454545454,0.0,,,,,,
q,beta_route,5,0.0,10.0,,,,,500,3.299220059025816,3.2919643459774584,0.826043068640646,0.0,,,,,,
q,beta_route,6,0.0,10.0,,,,,100,1.3977101079235026,1.3977101079235026,0.8886894075403949,0.0,,,,,,
q,beta_route,6,0.0,10.0,,,,,500,3.6372504983265443,3.628083320158467,0.8437605681433886,0.0,,,,,,
q,beta_route,7,0.0,10.0,,,,,100,1.022392818504411,1.022392818504411,0.8280701754385965,0.0,,,,,,
q,beta_route,7,0.0,10.0,,,,,500,2.9907330828340015,2.9799678836697514,0.8323232323232324,0.0,,,,,,
q,beta_route,12,0.0,10.0,,,,,100,0.897275661241777,0.897275661241777,0.7130281690140845,0.0,,,,,,
q,beta_route,12,0.0,10.0,,,,,500,2.6438521138882045,2.6438521138882045,0.6755390835579514,0.0,,,,,,
q,beta_route,13,0.0,10.0,,,,,100,1.3763313157294355,1.3763313157294355,1.0,0.0,,,,,,
q,beta_route,13,0.0,10.0,,,,,500,3.754664017766418,3.754664017766418,1.0,0.0,,,,,,
q,beta_route,14,0.0,10.0,,,,,100,0.4174522684053931,0.4174522684053931,0.8250883392226148,0.0,,,,,,
q,beta_route,14,0.0,10.0,,,,,500,2.5279643683666406,2.5279643683666406,0.727242076871207,0.0,,,,,,
q,beta_route,15,0.0,10.0,,,,,100,0.7726799883701265,0.7726799883701265,1.0,0.0,,,,,,
q,beta_route,15,0.0,10.0,,,,,500,2.3186651720104856,2.3186651720104856,1.0,0.0,,,,,,
q,beta_route,8,0.0,10.0,,,,,100,0.8408599184144989,0.8408599184144989,0.8286219081272085,0.34782608695652173,,,,,,
q,beta_route,8,0.0,10.0,,,,,500,2.2475018403636673,2.2143781587017086,0.832434254888739,0.3780487804878049,,,,,,
q,beta_route,9,0.0,10.0,,,,,100,0.8247649817978895,0.8247649817978895,0.3975481611208406,0.1935483870967742,,,,,,
q,beta_route,9,0.0,10.0,,,,,500,2.444181329502445,2.444181329502445,0.3456748569505217,0.25963488843813387,,,,,,
q,beta_route,10,0.0,10.0,,,,,100,0.7668138533177297,0.7668138533177297,0.3520140105078809,0.6276595744680851,,,,,,
q,beta_route,10,0.0,10.0,,,,,500,2.893567557895351,2.893567557895351,0.33692359474924266,0.5870445344129555,,,,,,
q,beta_route,11,0.0,10.0,,,,,100,1.1344444340698665,1.1344444340698665,0.5,0.08602150537634409,,,,,,
q,beta_route,11,0.0,10.0,,,,,500,3.014612213420889,2.9862968616822023,0.5,0.10344827586206896,,,,,,
q,beta_route,4,0.0,20.0,,,,,100,0.013730195881623608,0.012058375200630578,1.0,1.0,,,,,,
q,beta_route,4,0.0,20.0,,,,,500,0.019379054493662506,0.01736175348381952,1.0,1.0,,,,,,
q,beta_route,5,0.0,20.0,,,,,100,0.012657998111642144,0.012657998111642144,1.0,1.0,,,,,,
q,beta_route,5,0.0,20.0,,,,,500,0.02395731384230504,0.02395731384230504,1.0,1.0,,,,,,
q,beta_route,6,0.0,20.0,,,,,100,0.012527948727176552,0.012122521572676792,1.0,1.0,,,,,,
q,beta_route,6,0.0,20.0,,,,,500,0.032633260417034404,0.032633260417034404,1.0,1.0,,,,,,
q,beta_route,7,0.0,20.0,,,,,100,0.013517238247514163,0.013402182271591734,1.0,1.0,,,,,,
q,beta_route,7,0.0,20.0,,,,,500,0.023086355529260416,0.019590483424966942,1.0,1.0,,,,,,
q,beta_route,0,0.0,20.0,,,,,100,0.01330354575741488,0.01330354575741488,1.0,1.0,,,,,,
q,beta_route,0,0.0,20.0,,,,,500,0.022916002147281844,0.018968802122985906,1.0,1.0,,,,,,
q,beta_route,1,0.0,20.0,,,,,100,0.011733813218057332,0.011640923822625826,1.0,1.0,,,,,,
q,beta_route,1,0.0,20.0,,,,,500,0.02420294991258176,0.023653711118270415,1.0,1.0,,,,,,
q,beta_route,2,0.0,20.0,,,,,100,0.012851655108053639,0.012851655108053639,1.0,1.0,,,,,,
q,beta_route,2,0.0,20.0,,,,,500,0.0247823771721829,0.02335060686206747,1.0,1.0,,,,,,
q,beta_route,3,0.0,20.0,,,,,100,0.014729971592591373,0.014729971592591373,1.0,1.0,,,,,,
q,beta_route,3,0.0,20.0,,,,,500,0.03245086010937426,0.030027022948226012,1.0,1.0,,,,,,
q,beta_route,8,0.0,20.0,,,,,100,0.018191288161845898,0.01814918483253658,1.0,1.0,,,,,,
q,beta_route,8,0.0,20.0,,,,,500,0.02842015793480046,0.023377281588899734,1.0,1.0,,,,,,
q,beta_route,9,0.0,20.0,,,,,100,0.012635320148597029,0.012635320148597029,1.0,1.0,,,,,,
