layer,head,query_token,BOS,ctx_0,ctx_1,ctx_2,ctx_3,QCUR,S1,A2,R,QNXT,S3,A0,S3,A1,S3,A2,S3,A3,SEL,A2,UPD
1,5,SELECT,4.370056194602512e-05,9.047680009643955e-07,1.5605248336214572e-05,7.489429663110059e-06,0.00036580648156814277,2.8038166419719346e-05,0.04029114916920662,0.00021198914328124374,1.8418118997942656e-05,5.674085969076259e-06,0.4041922986507416,6.416298856493086e-05,0.2419508993625641,0.00012231708387844265,0.15631763637065887,0.00011239464220125228,0.15620198845863342,4.792537583853118e-05,1.6029086964408634e-06,0.0,0.0
1,5,UPDATE,0.006377554498612881,0.2665833532810211,0.264737606048584,0.08659669011831284,0.00271314918063581,0.00591974938288331,0.0004640611296053976,0.001503203297033906,0.01150532253086567,0.0076908268965780735,0.0006612482247874141,0.007649431470781565,0.0008900414104573429,0.018656248226761818,0.0005345892277546227,0.00418855482712388,0.005702640861272812,0.0035564142744988203,0.0527828112244606,0.24338224530220032,0.00790420826524496
1,6,SELECT,0.0032147385645657778,0.005964485462754965,0.004875581711530685,0.017995601519942284,0.19147014617919922,0.013416641391813755,0.06093015894293785,0.04838626831769943,0.24667762219905853,0.007016465067863464,0.0741138905286789,0.02989082783460617,0.06330907344818115,0.04887838661670685,0.05964215472340584,0.019847474992275238,0.06686622649431229,0.02806786261498928,0.009436368010938168,0.0,0.0
1,6,UPDATE,0.001102194655686617,0.0037895445711910725,0.015943201258778572,0.0036869694013148546,0.0008720295736566186,0.0006645256071351469,0.0255343746393919,0.02463182620704174,0.07645277678966522,0.012257263995707035,0.1081405058503151,0.0524665005505085,0.11496711522340775,0.12017889320850372,0.09518778324127197,0.07345374673604965,0.13283410668373108,0.050582729279994965,0.018658751621842384,0.04363372176885605,0.024961458519101143
1,7,SELECT,0.012862770818173885,0.0006003827438689768,0.000807648291811347,0.003378689754754305,0.11931294947862625,0.03634784370660782,0.6373797655105591,0.006694946903735399,0.003170215990394354,0.001801667851395905,0.0609031580388546,0.0025509940460324287,0.05230286717414856,0.003489593043923378,0.0302814319729805,0.003498893463984132,0.020956365391612053,0.0032730477396398783,0.00038678557029925287,0.0,0.0
1,7,UPDATE,0.004486972466111183,0.1736827790737152,0.36524638533592224,0.15521076321601868,0.003492843359708786,0.001798108103685081,0.0007005203515291214,0.0024146628566086292,0.0003157923056278378,0.003412331687286496,0.0015041145961731672,0.0037250136956572533,0.0027684273663908243,0.016160130500793457,0.0031089982949197292,0.005268307868391275,0.03428865969181061,0.007308636792004108,0.009875982068479061,0.19987498223781586,0.005355613771826029
2,0,SELECT,0.04090851545333862,0.049422651529312134,0.13462945818901062,0.1392790824174881,0.11326473951339722,0.10889024287462234,0.14725540578365326,0.20817379653453827,0.000421298696892336,0.0005331126158125699,0.00710273114964366,0.004877015948295593,0.007751521188765764,0.00348557997494936,0.005817515309900045,0.004275626968592405,0.008022207766771317,0.011950524523854256,0.0039390577003359795,0.0,0.0
2,0,UPDATE,0.008809665217995644,0.008169238455593586,0.007732532452791929,0.007865534164011478,0.00792566780000925,0.008103039115667343,0.008749321103096008,0.008336822502315044,0.013182118535041809,0.01294706016778946,0.08238638937473297,0.09116937220096588,0.09175417572259903,0.09377705305814743,0.09289305657148361,0.10643342137336731,0.08379510790109634,0.08269652724266052,0.08138975501060486,0.06722762435674667,0.034656524658203125
2,1,SELECT,0.10245616734027863,0.08472048491239548,0.09647741913795471,0.08869454264640808,0.09245656430721283,0.0929349809885025,0.09230553358793259,0.0922423005104065,0.050350502133369446,0.04802185669541359,0.013246004469692707,0.012829000130295753,0.016040127724409103,0.013891354203224182,0.014980333857238293,0.014642598107457161,0.014901257120072842,0.015569746494293213,0.04323916137218475,0.0,0.0
2,1,UPDATE,0.0022256600204855204,0.002334173768758774,0.001043749856762588,0.0006643079104833305,0.0006909939693287015,0.0006191726424731314,0.00042724295053631067,0.00042416321230120957,0.5656939148902893,0.42484089732170105,7.594955241074786e-05,5.3396022849483415e-05,3.846070103463717e-05,7.215179357444867e-05,3.314666173537262e-05,4.36414557043463e-05,1.950225851032883e-05,1.8065700714942068e-05,0.0005317497416399419,8.513976354151964e-06,0.000141224852995947
2,2,SELECT,0.03870077803730965,0.036990419030189514,0.04608934745192528,0.04700744152069092,0.04361165687441826,0.04497239366173744,0.04906683787703514,0.051265764981508255,0.010445655323565006,0.011029170826077461,0.059295933693647385,0.06130623072385788,0.06079673767089844,0.06723548471927643,0.07074350118637085,0.06409834325313568,0.07311511784791946,0.08511244505643845,0.07911674678325653,0.0,0.0
2,2,UPDATE,0.004129667300730944,0.004446123261004686,0.003708892734721303,0.004023901652544737,0.004792837426066399,0.00488295080140233,0.003833608003333211,0.0036627091467380524,0.4673379063606262,0.47428098320961,0.0020348557736724615,0.0019227972952648997,0.001634328393265605,0.00218663620762527,0.0013882062630727887,0.0019726657774299383,0.0013860744656994939,0.001509388443082571,0.001822129008360207,0.0012243998935446143,0.0078189792111516
2,3,SELECT,0.11084000766277313,0.24413283169269562,0.11748820543289185,0.10384535789489746,0.10786417126655579,0.09617211669683456,0.07935837656259537,0.09640592336654663,0.004352833144366741,0.0042471871711313725,0.00472854170948267,0.0017268176889047027,0.0034503482747823,0.0016072426224127412,0.00220223655924201,0.0014821497024968266,0.0033985471818596125,0.0012105141067877412,0.015486630611121655,0.0,0.0
2,3,UPDATE,8.456907380605116e-05,7.1312504587695e-05,6.85772902215831e-05,8.623360190540552e-05,9.515423880657181e-05,0.00010306341573596,8.860557136358693e-05,7.685671880608425e-05,0.5481378436088562,0.43226879835128784,0.001605128520168364,0.002576518105342984,0.0014277586014941335,0.0037871510721743107,0.0015041249571368098,0.002558391774073243,0.0011045440332964063,0.00106503174174577,0.0002580673899501562,0.0005226487992331386,0.002509745303541422
